% Created by Marsyas
@relation SACSongs.arff
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 real
@attribute output {Aegoliusharrisiisong,Amaziliaversicolorsong,AmazonaPretreisong,Anthuslutescenssong,Attilarufussong,Automolusleucophthalmussong,Basileuterusleucoblepharussong,Bataracinereasong,Brotogeristiricasong,Campephilusrobustussong,Camptostomaobsoletumsong,Campylorhamphusfalculariussong,Certhiaxiscinnamomeussong,Chiroxiphiacaudatasong,Chlorophanesspizasong,Cichlocolaptesleucophrussong,Clibanornisdendrocolaptoidessong,Cnemotriccusfuscatussong,Colaptescampestrissong,Coloniacolonussong,Cranioleucaobsoletasong,Crypturellusnoctivagussong,Culicivoracaudacutasong,Cyanocoraxcaeruleussong,Drymophilamalurasong,Dysithamnusmentalissong,Emberizoidesypiranganussong,Gnorimopsarchopisong,Hemitriccuskaempferisong,Hemitriccusorbitatussong,Hypoedaleusguttatussong,Lathrotriccuseulerisong,Leucochlorisalbicollissong,Leucopternispolionotussong,Mackenziaenaleachiisong,Malacoptilastriatasong,Mimussaturninussong,Muscipipravetulasong,Myiobiusbarbatussong,Myiodynastesmaculatussong,Myiophobusfasciatussong,Myrmecizasquamosasong,Orthogonyschloricterussong,Philydoratricapillussong,Phleocryptesmelanopssong,Phyllomyiasgriseocapillasong,Phylloscarteskroneisong,Picumnustemminckiisong,Pipriteschlorissong,Pipritespileatasong,Polioptiladumicolasong,Poospizanigrorufasong,Procniasnudicollissong,Pseudoleistesguirahurosong,Pyriglenaleucopterasong,Ramphastosdicolorussong,Ramphocelusbresiliussong,Ramphodonnaeviussong,Saltatorsimilissong,Schiffornisvirescenssong,Scytalopusiraiensissong,Sittasomusgriseicapillussong,Streptoprocnebiscutatasong,Stymphalornisacutirostrissong,Synallaxisspixisong,Tangaradesmarestisong,Thamnophilusruficapillussong,Theristicuscaudatussong,Thraupispalmarumsong,Thryothoruslongirostrissong,Trichothraupismelanopssong,Trogonsurrucurasong,Vanelluschilensissong,Xenopsminutussong,Xiphorhynchusfuscussong}


@data
0.075570,0.235329,0.074523,-82.936470,3.096459,0.698085,0.637150,1.187366,0.192778,0.910105,0.276566,1.009607,0.218724,0.991178,0.295124,0.857198,0.031379,0.091381,0.026046,2.460082,0.782229,0.626040,0.605271,0.607627,0.586204,0.570121,0.625508,0.555329,0.541098,0.543539,0.492899,0.441994,0.016491,0.050439,0.007646,9.413653,0.587502,0.238688,0.238138,0.271574,0.235875,0.249602,0.306040,0.253193,0.171393,0.281463,0.206645,0.178279,0.014391,0.088771,0.016686,6.765696,0.319905,0.118513,0.120650,0.115100,0.119568,0.110941,0.153182,0.106841,0.095187,0.104857,0.072657,0.074930,Leucochlorisalbicollissong
0.438197,0.853967,0.016898,-16.236332,-0.280887,0.174341,-0.040953,0.126733,0.069432,0.144273,0.136375,0.049723,0.113490,0.090589,0.094854,0.111718,0.013006,0.020848,0.015129,3.784747,0.221627,0.179722,0.151415,0.149786,0.144715,0.125134,0.127473,0.103376,0.127741,0.112858,0.100241,0.102280,0.124119,0.288869,0.033113,32.616680,0.847147,0.573071,0.258955,0.386282,0.225734,0.338051,0.295701,0.132755,0.237197,0.190366,0.194988,0.233409,0.032668,0.063629,0.037615,11.796981,0.516744,0.392490,0.312296,0.311130,0.285033,0.246560,0.248601,0.209645,0.244619,0.220934,0.193663,0.198875,Leucochlorisalbicollissong
0.318555,0.472852,0.072623,-68.663792,-5.236365,2.074037,-0.956792,0.766088,-0.189397,0.822200,0.143797,0.873124,0.579205,0.373184,0.906240,0.295444,0.021437,0.057420,0.041008,4.976116,0.926313,0.741270,0.499451,0.624981,0.556092,0.573492,0.527978,0.480802,0.467498,0.444979,0.411344,0.373998,0.086946,0.260240,0.032971,31.523749,2.666708,1.405470,0.671446,0.862687,0.679557,0.729505,0.476437,0.496807,0.334381,0.255810,0.478303,0.167705,0.022093,0.063302,0.037244,11.101696,0.559116,0.376663,0.247880,0.311313,0.253967,0.276702,0.243909,0.224794,0.207210,0.200457,0.187050,0.176664,Leucochlorisalbicollissong
0.278645,0.338345,0.086063,-85.238177,-6.323410,1.528880,-0.125288,0.567842,0.098047,1.252834,-0.377086,1.208234,0.026351,0.731639,0.612394,0.394097,0.016964,0.032192,0.043863,3.902152,1.015529,0.925061,0.534189,0.573986,0.608605,0.755078,0.758274,0.725692,0.559888,0.503170,0.480684,0.428141,0.029035,0.081339,0.011984,8.805717,1.022376,1.108226,0.170081,0.402301,0.241381,0.609654,0.662571,0.698008,0.307619,0.185963,0.186211,0.104130,0.015046,0.050489,0.027131,8.590151,0.387024,0.298275,0.071878,0.090416,0.087060,0.175234,0.191765,0.196496,0.097109,0.072578,0.059506,0.064855,Leucochlorisalbicollissong
0.245123,0.409885,0.069054,-74.034167,-2.410415,-1.312945,-1.005935,-0.315109,0.252300,0.300741,0.620198,0.273642,0.532095,0.438108,0.423141,0.554707,0.021338,0.035606,0.027399,3.683240,0.738846,0.623337,0.545866,0.548774,0.477038,0.490275,0.475264,0.452350,0.451028,0.409759,0.408394,0.383770,0.104014,0.239008,0.026990,29.539653,1.130154,0.721874,0.502232,0.331384,0.236889,0.319690,0.315661,0.240965,0.254802,0.213098,0.186548,0.245352,0.023405,0.051660,0.029336,9.025247,0.545725,0.325627,0.243412,0.238774,0.198350,0.201432,0.208837,0.199928,0.193080,0.165826,0.163694,0.154717,Leucochlorisalbicollissong
0.410552,0.755058,0.036775,-39.502114,-2.574783,0.882121,0.086695,0.280804,-0.011351,0.306535,0.057823,0.315668,0.184473,0.285586,0.284165,0.312521,0.012300,0.037026,0.023677,4.775888,0.638540,0.428585,0.342226,0.311524,0.304248,0.269298,0.247808,0.241735,0.258408,0.236161,0.208769,0.218774,0.104618,0.293973,0.041894,45.750114,3.114990,1.328429,0.457006,0.596539,0.413659,0.411126,0.146772,0.388396,0.247814,0.359998,0.347418,0.395230,0.023919,0.060682,0.042078,12.153694,0.841395,0.549155,0.411170,0.378624,0.361586,0.317262,0.282668,0.278878,0.294183,0.268182,0.240940,0.252625,Leucochlorisalbicollissong
0.132719,0.185622,0.096679,-66.472112,1.993159,-1.339500,2.908907,-2.374489,2.453498,-0.826030,0.898681,0.048000,0.694477,-0.110357,1.073212,-0.194862,0.024260,0.030101,0.054579,2.874097,1.185518,0.801697,0.726208,0.724838,0.661564,0.690551,0.785455,0.796102,0.644292,0.542124,0.562100,0.526329,0.046760,0.094147,0.010963,7.468313,1.287454,0.493564,0.427331,0.547654,0.458263,0.388585,0.671173,0.759859,0.485050,0.177388,0.300179,0.361242,0.028306,0.061945,0.022715,5.465150,0.405903,0.132292,0.145053,0.121447,0.090907,0.129148,0.209434,0.238964,0.114621,0.078090,0.082238,0.071574,Leucochlorisalbicollissong
0.270173,0.355870,0.080648,-94.104268,-2.076756,1.834313,0.973464,0.169879,1.137619,1.020312,-0.105883,1.711650,-0.268685,1.366898,0.458608,0.510580,0.032201,0.063656,0.033596,3.701869,1.189349,0.869291,0.707293,0.728096,0.715936,0.675814,0.710545,0.751404,0.728055,0.641046,0.535736,0.550654,0.034437,0.062911,0.008209,7.542382,1.537234,0.983155,0.347695,0.478218,0.457516,0.434041,0.524587,0.757618,0.673777,0.478529,0.167613,0.275953,0.026271,0.067351,0.034933,8.763873,0.374843,0.186716,0.214682,0.156205,0.141949,0.120816,0.135275,0.174337,0.167540,0.108524,0.079999,0.095450,Leucochlorisalbicollissong
0.300246,0.338240,0.085633,-96.584872,-4.421933,2.853530,-0.860733,1.398886,0.082316,1.472611,-0.054054,1.272636,0.048945,0.841607,0.449306,0.618678,0.011479,0.017224,0.041377,3.256118,1.013658,0.704287,0.589791,0.606103,0.609553,0.614973,0.635738,0.651512,0.558960,0.514991,0.446721,0.434663,0.002964,0.027030,0.011033,4.023617,0.694612,0.751589,0.536527,0.407863,0.375800,0.384067,0.502771,0.606334,0.525039,0.415221,0.181200,0.124662,0.005353,0.017282,0.018454,2.282409,0.370478,0.160772,0.121923,0.108248,0.076620,0.102639,0.134657,0.142310,0.155563,0.085523,0.084148,0.073628,Leucochlorisalbicollissong
0.371465,0.680922,0.045588,-43.690197,-4.377903,-0.944405,0.208988,0.328666,0.116497,0.402657,0.346895,0.387221,0.332465,0.353582,0.370858,0.414006,0.014060,0.027556,0.022771,2.870104,0.543761,0.428285,0.453749,0.310557,0.304440,0.310741,0.310757,0.278254,0.262151,0.242529,0.233721,0.232899,0.120267,0.298457,0.042211,40.698753,4.159280,1.191957,0.293747,0.370445,0.149021,0.398427,0.362266,0.388382,0.337494,0.345999,0.353099,0.389857,0.021398,0.049567,0.031886,8.049785,0.685367,0.484279,0.440268,0.292292,0.283766,0.290153,0.289398,0.262976,0.247755,0.223948,0.214823,0.215093,Leucochlorisalbicollissong
0.135547,0.214866,0.076848,-84.168182,2.830722,0.842951,-0.631558,1.097807,0.857012,1.012403,0.024961,0.778787,0.201615,0.711385,0.620108,0.261854,0.050819,0.049947,0.030488,2.844362,1.088385,0.828780,0.745798,0.663686,0.706811,0.726482,0.760541,0.750045,0.625898,0.536730,0.506212,0.521647,0.060393,0.050822,0.006585,9.987867,1.016380,0.681263,0.482206,0.308055,0.355054,0.430785,0.496289,0.511316,0.430112,0.284981,0.169475,0.185222,0.028503,0.027063,0.036635,6.753624,0.409768,0.268691,0.179403,0.129594,0.154592,0.187938,0.213218,0.219300,0.120332,0.087904,0.074302,0.079116,Leucochlorisalbicollissong
0.344411,0.574562,0.054434,-46.731788,-3.464779,-0.410184,0.476995,-0.239508,0.026280,0.414483,0.266937,0.524636,0.048305,0.565399,0.164037,0.538332,0.027666,0.037895,0.030722,4.101603,0.697423,0.578410,0.426020,0.451782,0.399420,0.413853,0.400635,0.437052,0.407215,0.371829,0.344143,0.311386,0.127750,0.332049,0.042360,36.748160,2.855573,0.589875,0.439776,0.296139,0.117230,0.395532,0.287157,0.498358,0.280014,0.513658,0.191778,0.443793,0.031247,0.066368,0.036266,10.743859,0.604052,0.464767,0.335009,0.355311,0.315566,0.323377,0.318397,0.349280,0.318518,0.288016,0.268453,0.241622,Leucochlorisalbicollissong
0.215762,0.314731,0.076273,-84.136359,-2.975328,0.104263,0.590000,0.582141,0.470298,0.573448,0.961794,0.239429,0.900010,0.511888,0.686580,0.605197,0.020721,0.026016,0.029530,3.421683,1.021186,0.676191,0.630952,0.552120,0.537861,0.546577,0.525594,0.507109,0.510865,0.488498,0.490906,0.435199,0.033511,0.082471,0.006950,8.569909,0.575954,0.166048,0.312242,0.240222,0.156119,0.148324,0.165021,0.113622,0.143411,0.138911,0.128039,0.113444,0.022373,0.051468,0.028257,8.613819,0.542391,0.137391,0.147806,0.087083,0.058190,0.058096,0.073146,0.071620,0.070868,0.060853,0.058125,0.058914,Leucochlorisalbicollissong
0.336834,0.698759,0.069030,-86.033326,-0.139895,0.674974,0.316499,1.008633,0.779470,0.532519,0.615146,0.363491,0.916892,0.564915,0.620272,0.552260,0.043854,0.135389,0.033326,5.192941,0.861370,0.628617,0.600721,0.578464,0.561004,0.508988,0.531696,0.508679,0.537626,0.473538,0.430417,0.403383,0.077490,0.185076,0.026452,32.888463,1.239080,0.743547,0.429526,0.569549,0.465472,0.322488,0.342944,0.268998,0.394813,0.238714,0.259234,0.233057,0.028232,0.083796,0.043903,12.528090,0.544983,0.334258,0.280374,0.238995,0.226499,0.196841,0.215170,0.224560,0.217010,0.178783,0.167958,0.159620,Leucochlorisalbicollissong
0.346865,0.628377,0.046610,-45.235809,-2.803396,-0.931681,-0.204964,0.361851,0.152290,0.213322,0.264776,0.176170,0.324006,0.270070,0.309703,0.376338,0.017090,0.031370,0.025996,4.295922,0.669873,0.401264,0.336500,0.324396,0.319914,0.318617,0.285711,0.307964,0.294659,0.283291,0.278721,0.288450,0.133123,0.324341,0.039275,38.909152,2.492212,0.833202,0.209483,0.312832,0.152814,0.208987,0.240398,0.163214,0.285236,0.240281,0.276632,0.331370,0.029747,0.068594,0.040326,11.289635,0.662082,0.353512,0.286616,0.270875,0.267887,0.269160,0.243180,0.261313,0.248787,0.237562,0.236641,0.243777,Leucochlorisalbicollissong
0.116307,0.181889,0.078810,-86.827240,4.218973,-1.105257,2.071856,1.271914,-0.026457,0.602311,-0.190154,0.188041,0.038249,0.579343,-0.255521,0.218952,0.046877,0.060121,0.030070,3.685442,1.078324,1.306070,0.990795,0.777140,0.781847,0.720267,0.661715,0.707009,0.678342,0.613299,0.536311,0.501624,0.073313,0.125066,0.007248,9.831274,1.217193,0.943221,0.710535,0.439585,0.510196,0.232373,0.375620,0.550195,0.501148,0.450740,0.326590,0.194985,0.039332,0.072783,0.026060,7.048925,0.457311,0.461433,0.274496,0.151168,0.164037,0.126880,0.137587,0.174718,0.199225,0.125773,0.083581,0.081891,Leucochlorisalbicollissong
0.367389,0.606200,0.051887,-52.172894,-4.945062,1.211719,-0.222825,0.856759,0.444810,0.400172,0.134571,0.168225,0.430054,0.230765,0.397964,0.359177,0.012895,0.027610,0.033927,3.473956,0.787683,0.566167,0.378417,0.346226,0.326784,0.308078,0.330506,0.333659,0.315070,0.282740,0.266953,0.256276,0.111074,0.325648,0.043181,42.875701,4.351824,1.090597,0.398939,0.717021,0.396672,0.344629,0.212885,0.196457,0.376135,0.225781,0.344471,0.308121,0.026009,0.065140,0.046231,9.203219,1.195081,0.579330,0.374108,0.302216,0.291848,0.253472,0.275391,0.275824,0.268916,0.245630,0.221559,0.210120,Leucochlorisalbicollissong
0.225592,0.384508,0.082209,-75.913928,-5.298690,-1.667679,0.710023,-0.456688,0.355172,0.177163,0.385213,0.442591,0.639896,0.499629,0.383464,0.523834,0.020091,0.044128,0.034724,3.075858,0.918385,0.724473,0.593669,0.558135,0.555556,0.522379,0.520058,0.523566,0.522151,0.507709,0.451998,0.438987,0.035725,0.075907,0.007284,7.713355,0.767207,0.379039,0.225285,0.156403,0.133861,0.116440,0.139162,0.122175,0.139479,0.119707,0.094536,0.096860,0.020731,0.043873,0.026200,8.019715,0.331465,0.171943,0.095613,0.072311,0.070287,0.069843,0.085977,0.053507,0.064726,0.064782,0.070381,0.058867,Leucochlorisalbicollissong
0.033399,0.775398,0.073351,-74.505788,1.626669,1.970547,0.763363,1.349559,0.600349,1.139717,0.296938,1.060058,0.315585,0.789918,0.540035,0.565898,0.027751,0.167568,0.023213,1.226983,0.875687,0.693840,0.615819,0.579849,0.569698,0.620240,0.641018,0.631466,0.575996,0.524298,0.486369,0.456670,0.035141,0.230330,0.004629,1.634742,1.035777,0.744887,0.328586,0.353902,0.261976,0.407885,0.445071,0.485258,0.386861,0.289391,0.187121,0.124895,0.030098,0.157977,0.004580,0.925042,0.502389,0.246491,0.094741,0.104495,0.077487,0.113740,0.143675,0.139017,0.116719,0.075180,0.058175,0.064883,Leucochlorisalbicollissong
0.394446,0.739646,0.035870,-36.943554,-2.206712,0.104163,-0.019378,0.194232,0.055736,0.300482,0.160086,0.217722,0.196531,0.283628,0.232525,0.306743,0.013160,0.027092,0.019590,3.109799,0.466325,0.336633,0.255874,0.304331,0.250012,0.240268,0.239999,0.232926,0.213694,0.219158,0.205464,0.196511,0.128703,0.318593,0.042076,43.609138,2.871957,0.573476,0.324256,0.442184,0.275949,0.449688,0.248534,0.304542,0.261345,0.345498,0.283985,0.372643,0.027708,0.068428,0.033556,9.272990,0.726013,0.430942,0.302657,0.365158,0.291451,0.285366,0.282389,0.275299,0.250810,0.258741,0.240189,0.229273,Leucochlorisalbicollissong
0.193594,0.284518,0.083736,-75.232170,2.039553,-1.652958,1.449702,-0.644382,0.475263,0.374957,1.009044,0.388073,0.925866,0.316747,0.403739,0.463043,0.054733,0.066661,0.030244,4.282832,1.641463,1.172856,1.181845,0.912295,0.907032,0.913150,0.868991,0.731671,0.687420,0.618083,0.481452,0.454109,0.044606,0.056081,0.008724,8.576523,1.054035,0.736993,0.780497,0.616017,0.599287,0.509563,0.475180,0.335299,0.300223,0.278287,0.189533,0.160687,0.022828,0.033921,0.018704,5.936478,0.533173,0.463759,0.397524,0.338394,0.316523,0.299242,0.257870,0.189896,0.189021,0.158759,0.104980,0.099064,Mimussaturninussong
0.092979,0.197736,0.079265,-81.347140,1.537501,-0.008363,2.338041,0.196248,0.405686,1.108160,0.122760,0.888358,0.523576,0.253522,0.508660,0.475369,0.027681,0.091297,0.035297,4.568056,1.437398,1.288275,1.214048,0.769850,0.702809,0.852697,0.705319,0.736917,0.687589,0.591746,0.500869,0.471114,0.023609,0.049751,0.009494,9.393858,0.979948,0.889891,0.818375,0.377513,0.349516,0.485579,0.429845,0.440997,0.400519,0.298385,0.170889,0.153842,0.009509,0.094733,0.018743,6.632767,0.592201,0.411510,0.513739,0.232355,0.156761,0.255372,0.176910,0.244557,0.235858,0.146839,0.082665,0.050836,Mimussaturninussong
0.062929,0.536819,0.075608,-89.381551,3.026717,1.055514,1.279492,0.771477,0.838330,0.716368,0.772033,0.619640,0.580560,0.752682,0.636805,0.552802,0.052113,0.362648,0.026320,2.486756,0.698049,0.596539,0.619359,0.597277,0.597932,0.554996,0.559509,0.513826,0.515472,0.499136,0.455560,0.462221,0.028150,0.148553,0.007126,10.084631,0.534802,0.272622,0.274807,0.207373,0.238820,0.251721,0.198420,0.193628,0.160460,0.195398,0.105101,0.106986,0.017059,0.053426,0.016129,7.285111,0.246189,0.104374,0.118149,0.107468,0.125940,0.117266,0.100933,0.070219,0.075721,0.089835,0.054259,0.056164,Mimussaturninussong
0.173934,0.282836,0.078603,-85.064593,-3.291176,-1.774601,1.274805,0.146282,0.190398,0.632578,0.890481,0.056647,0.942830,0.622692,0.442667,0.646455,0.032272,0.104200,0.027275,2.014827,0.812882,0.763176,0.863918,0.650905,0.715619,0.729468,0.690912,0.714675,0.696548,0.602643,0.571414,0.513539,0.024296,0.076033,0.006691,2.850096,0.839802,0.581460,0.617365,0.391839,0.472453,0.460613,0.477791,0.471488,0.205800,0.253844,0.252487,0.166129,0.016369,0.045769,0.013192,2.376240,0.310917,0.196359,0.269127,0.113640,0.167021,0.156485,0.175853,0.168501,0.171917,0.108197,0.096195,0.074807,Mimussaturninussong
0.055578,0.101561,0.079830,-75.030901,3.699037,-0.254939,1.537278,0.574930,0.897934,1.112953,0.810975,0.591000,0.674144,0.324419,0.332700,0.155726,0.022114,0.023739,0.036985,2.524924,0.838327,0.643589,0.757711,0.643048,0.640205,0.640129,0.729834,0.707077,0.571266,0.520846,0.523993,0.484228,0.022669,0.024673,0.009800,8.344924,0.947333,0.525782,0.653975,0.451807,0.423052,0.313886,0.568189,0.492431,0.195769,0.312535,0.286949,0.143203,0.013157,0.012368,0.018220,6.478374,0.465542,0.182034,0.295594,0.224387,0.249909,0.190601,0.298126,0.270219,0.127059,0.110347,0.111664,0.075390,Mimussaturninussong
0.050913,0.091193,0.098389,-56.911540,5.872971,-2.246526,1.844245,-1.645772,1.580334,-2.019030,1.224545,-0.904990,0.879147,0.017571,0.988867,0.270084,0.012778,0.028689,0.061981,2.065190,0.869662,0.688539,0.624925,0.629413,0.578413,0.584221,0.567741,0.562868,0.526528,0.487201,0.508189,0.456662,0.011706,0.018874,0.013495,6.335649,0.875437,0.373227,0.282554,0.293783,0.306306,0.295030,0.262038,0.220643,0.192662,0.153925,0.160646,0.095936,0.012074,0.019744,0.013054,4.783168,0.679510,0.226575,0.099062,0.098418,0.078806,0.120917,0.083803,0.133374,0.095629,0.077733,0.062991,0.057315,Mimussaturninussong
